,Unnamed: 0,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType,tokenized,visual,wordnet_similarity_label,wordnet_similarity_category
14767,22,53,23,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,478,23,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14768,23,53,24,3,back view,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,452,24,vehicle,car,,,"['back', 'view']",3.865625,0.08116883116883117,0.06512605042016806
14769,24,53,25,3,back view and back light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,859,25,vehicle,car,,,"['back', 'view', 'and', 'back', 'light']",3.2856578948,0.07893668831168832,0.063578062804069
14770,25,53,26,3,whole car,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,803,26,vehicle,car,,,"['whole', 'car']",3.8566066065,0.13333333333333333,0.5277777777777778
14771,26,53,27,3,back light and registration number,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,629,27,vehicle,car,,,"['back', 'light', 'and', 'registration', 'number']",2.9907236842,0.07183441558441558,0.05887881468376824
14773,28,53,29,3,front wheel and light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,699,29,vehicle,car,,,"['front', 'wheel', 'and', 'light']",3.31922514625,0.08814102564102565,0.06868022328548644
14774,29,53,30,3,back side with light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,764,30,vehicle,car,,,"['back', 'side', 'with', 'light']",3.7203125,0.08817340067340067,0.06913116123642439
14775,30,53,31,3,can's ID,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,740,31,vehicle,car,,,"['can', 'ID']",3.6944444445,0.2,0.16666666666666666
14777,32,53,33,3,back side of a car,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,727,33,vehicle,car,,,"['back', 'side', 'of', 'a', 'car']",2.9322420636,0.11717171717171718,0.30257936507936506
14778,33,53,34,3,front light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,668,34,vehicle,car,,,"['front', 'light']",4.1055555555,0.06971153846153846,0.05756578947368421
14779,34,53,35,3,back side window,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,856,35,vehicle,car,,,"['back', 'side', 'window']",3.8290441176666667,0.109006734006734,0.08189033189033189
14781,36,53,37,3,"back wheel, light, side window and back window",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,485,37,vehicle,car,,,"['back', 'wheel', 'light', 'side', 'window', 'and', 'back', 'window']",3.5800067725,0.10434704184704184,0.0787927611235882
14784,39,53,40,3,car light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,698,40,vehicle,car,,,"['car', 'light']",4.4944444445,0.13125,0.5263157894736842
14785,40,53,41,3,back wheel and side window,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,692,41,vehicle,car,,,"['back', 'wheel', 'and', 'side', 'window']",3.3105843653999996,0.1130050505050505,0.08414502164502163
14787,42,53,43,3,"side wheel, back mirror, window and light",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,822,43,vehicle,car,,,"['side', 'wheel', 'back', 'mirror', 'window', 'and', 'light']",3.7123221657142857,0.11353114478114477,0.08338712943976101
14788,43,53,44,3,traffic light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,441,44,vehicle,car,,,"['traffic', 'light']",4.359999999999999,0.07291666666666666,0.05964912280701754
14789,44,53,45,3,car window,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,797,45,vehicle,car,,,"['car', 'window']",4.547385621,0.1625,0.5454545454545454
14791,46,53,47,3,car light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,611,47,vehicle,car,,,"['car', 'light']",4.4944444445,0.13125,0.5263157894736842
14793,48,53,49,3,window,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/053ET2,634,49,vehicle,car,,,['window'],4.705882353,0.125,0.09090909090909091
14794,0,54,1,2,"lights, carpate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,183,1,vehicle,car,,,"['light', 'carpate']",4.6,0.0625,0.05263157894736842
14795,1,54,2,2,"window, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,406,2,vehicle,car,,,"['window', 'wheel']",4.2279411765,0.125,0.09090909090909091
14796,2,54,3,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,329,3,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14797,3,54,4,2,"light, wheel, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,209,4,vehicle,car,,,"['light', 'wheel', 'color']",4.431481481333333,0.08814102564102565,0.06868022328548644
14798,4,54,5,2,"lights, wheels",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,74,5,vehicle,car,,,"['light', 'wheel']",4.175,0.09375,0.07177033492822966
14799,5,54,6,2,"wheels, light, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,192,6,vehicle,car,,,"['wheel', 'light', 'shape']",4.351960784333333,0.08814102564102565,0.06868022328548644
14800,6,54,7,2,"shape, wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,33,7,vehicle,car,,,"['shape', 'wheel', 'window']",4.387254902,0.10897435897435898,0.08143939393939394
14801,7,54,8,2,"window, wheels",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,401,8,vehicle,car,,,"['window', 'wheel']",4.2279411765,0.125,0.09090909090909091
14802,8,54,9,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,36,9,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14803,9,54,10,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,126,10,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14804,10,54,11,2,"lights, ",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,388,11,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14805,11,54,12,2,"wheel, window, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,52,12,vehicle,car,,,"['wheel', 'window', 'shape']",4.387254902,0.10897435897435898,0.08143939393939394
14806,12,54,13,2,"wheels, window, lights, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,99,13,vehicle,car,,,"['wheel', 'window', 'light', 'shape']",4.4404411765,0.09735576923076923,0.07423744019138756
14807,13,54,14,2,"wheel, light, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,171,14,vehicle,car,,,"['wheel', 'light', 'window']",4.351960784333333,0.10416666666666667,0.07814992025518341
14808,14,54,15,2,"carplate, light",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,210,15,vehicle,car,,,"['carplate', 'light']",4.6,0.0625,0.05263157894736842
14809,15,54,16,2,"wheels, window, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,381,16,vehicle,car,,,"['wheel', 'window', 'color']",4.466775599,0.10897435897435898,0.08143939393939394
14810,16,54,17,2,"carplate, light, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,362,17,vehicle,car,,,"['carplate', 'light', 'wheel']",4.175,0.09375,0.07177033492822966
14811,17,54,18,2,"light, window, wheels",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,241,18,vehicle,car,,,"['light', 'window', 'wheel']",4.351960784333333,0.10416666666666667,0.07814992025518341
14812,18,54,19,2,"wheels, window, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,68,19,vehicle,car,,,"['wheel', 'window', 'color']",4.466775599,0.10897435897435898,0.08143939393939394
14813,19,54,20,2,light,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,425,20,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14814,20,54,21,2,"light, car shap",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,67,21,vehicle,car,,,"['light', 'car', 'shap']",4.4944444445,0.13125,0.5263157894736842
14815,21,54,22,2,"carplate, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,133,22,vehicle,car,,,"['carplate', 'wheel']",3.75,0.125,0.09090909090909091
14816,22,54,23,2,"wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,178,23,vehicle,car,,,"['wheel', 'window']",4.2279411765,0.125,0.09090909090909091
14817,23,54,24,2,"lights, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,431,24,vehicle,car,,,"['light', 'color']",4.772222222,0.06971153846153846,0.05756578947368421
14818,24,54,25,2,window,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,134,25,vehicle,car,,,['window'],4.705882353,0.125,0.09090909090909091
14819,25,54,26,2,"carplate, lights, wheels, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,407,26,vehicle,car,,,"['carplate', 'light', 'wheel', 'window']",4.351960784333333,0.10416666666666667,0.07814992025518341
14820,26,54,27,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,297,27,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14821,27,54,28,2,"wheel, window, carplate, light",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,188,28,vehicle,car,,,"['wheel', 'window', 'carplate', 'light']",4.351960784333333,0.10416666666666667,0.07814992025518341
14822,28,54,29,2,"shape, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,355,29,vehicle,car,,,"['shape', 'window']",4.705882353,0.10096153846153846,0.07670454545454546
14823,29,54,30,2,"light, wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,30,30,vehicle,car,,,"['light', 'wheel', 'window']",4.351960784333333,0.10416666666666667,0.07814992025518341
14824,30,54,31,2,"wheel, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,141,31,vehicle,car,,,"['wheel', 'shape']",4.2279411765,0.10096153846153846,0.07670454545454546
14825,31,54,32,2,"wheel, window, backlight",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,66,32,vehicle,car,,,"['wheel', 'window', 'backlight']",4.269607843,0.125,0.09090909090909091
14826,32,54,33,2,"carplate, lights, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,49,33,vehicle,car,,,"['carplate', 'light', 'window']",4.6529411765,0.09375,0.07177033492822966
14827,33,54,34,2,"wheel, car shape, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,273,34,vehicle,car,,,"['wheel', 'car', 'shape', 'window']",4.38766339875,0.13173076923076923,0.3110795454545454
14828,34,54,35,2,"carplate, wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,245,35,vehicle,car,,,"['carplate', 'wheel', 'window']",4.2279411765,0.125,0.09090909090909091
14829,35,54,36,2,"light, carplate, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,274,36,vehicle,car,,,"['light', 'carplate', 'wheel']",4.175,0.09375,0.07177033492822966
14830,36,54,37,2,light,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,390,37,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14831,37,54,38,2,"wheels, window, carplate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,180,38,vehicle,car,,,"['wheel', 'window', 'carplate']",4.2279411765,0.125,0.09090909090909091
14832,38,54,39,2,"carplate, wheels, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,269,39,vehicle,car,,,"['carplate', 'wheel', 'window']",4.2279411765,0.125,0.09090909090909091
14833,39,54,40,2,"window, carplate, wheel, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,293,40,vehicle,car,,,"['window', 'carplate', 'wheel', 'color']",4.466775599,0.10897435897435898,0.08143939393939394
14834,40,54,41,2,"window, wheel, carplate, colour",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,100,41,vehicle,car,,,"['window', 'wheel', 'carplate', 'color']",4.466775599,0.10897435897435898,0.08143939393939394
14835,41,54,42,2,"lights, wheel, carplate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,87,42,vehicle,car,,,"['light', 'wheel', 'carplate']",4.175,0.09375,0.07177033492822966
14836,42,54,43,2,"carplate, window, wheel, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,376,43,vehicle,car,,,"['carplate', 'window', 'wheel', 'shape']",4.387254902,0.10897435897435898,0.08143939393939394
14837,43,54,44,2,"carplate, light, wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,327,44,vehicle,car,,,"['carplate', 'light', 'wheel', 'window']",4.351960784333333,0.10416666666666667,0.07814992025518341
14838,44,54,45,2,"wheel, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,344,45,vehicle,car,,,"['wheel', 'window']",4.2279411765,0.125,0.09090909090909091
14839,45,54,46,2,carplate,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,383,46,vehicle,car,,,['carplate'],0.0,0.0,0.0
14840,46,54,47,2,"wheel, window, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,342,47,vehicle,car,,,"['wheel', 'window', 'shape']",4.387254902,0.10897435897435898,0.08143939393939394
14841,47,54,48,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,117,48,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14842,48,54,49,2,"wheel, window, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/054ET1,113,49,vehicle,car,,,"['wheel', 'window', 'shape']",4.387254902,0.10897435897435898,0.08143939393939394
14843,0,54,1,3,"light, wheel",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,629,1,vehicle,car,,,"['light', 'wheel']",4.175,0.09375,0.07177033492822966
14844,1,54,2,3,wheel,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,758,2,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14845,2,54,3,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,447,3,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14847,4,54,5,3,windw,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,843,5,vehicle,car,,,['windw'],0.0,0.0,0.0
14848,5,54,6,3,"carplate, colour",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,670,6,vehicle,car,,,"['carplate', 'color']",4.944444444,0.07692307692307693,0.0625
14849,6,54,7,3,shape,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,585,7,vehicle,car,,,['shape'],4.705882353,0.07692307692307693,0.0625
14850,7,54,8,3,wheel,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,777,8,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14851,8,54,9,3,"wheel, carplate, light",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,437,9,vehicle,car,,,"['wheel', 'carplate', 'light']",4.175,0.09375,0.07177033492822966
14852,9,54,10,3,"light, wheel, carplate",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,668,10,vehicle,car,,,"['light', 'wheel', 'carplate']",4.175,0.09375,0.07177033492822966
14853,10,54,11,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,899,11,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14854,11,54,12,3,"colour, lights",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,610,12,vehicle,car,,,"['color', 'light']",4.772222222,0.06971153846153846,0.05756578947368421
14855,12,54,13,3,"wheel, lights, carplate",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,764,13,vehicle,car,,,"['wheel', 'light', 'carplate']",4.175,0.09375,0.07177033492822966
14857,14,54,15,3,"carplate, light",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,727,15,vehicle,car,,,"['carplate', 'light']",4.6,0.0625,0.05263157894736842
14858,15,54,16,3,"wheel, boot",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,859,16,vehicle,car,,,"['wheel', 'boot']",3.5592105265000002,0.13392857142857142,0.09545454545454546
14859,16,54,17,3,"wheel, lights, carplate",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,803,17,vehicle,car,,,"['wheel', 'light', 'carplate']",4.175,0.09375,0.07177033492822966
14860,17,54,18,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,478,18,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14861,18,54,19,3,"colour, carplate, window",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,514,19,vehicle,car,,,"['color', 'carplate', 'window']",4.8251633985,0.10096153846153846,0.07670454545454546
14862,19,54,20,3,"wheel, colour",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,617,20,vehicle,car,,,"['wheel', 'color']",4.347222222,0.10096153846153846,0.07670454545454546
14864,21,54,22,3,"light, carplate",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,698,22,vehicle,car,,,"['light', 'carplate']",4.6,0.0625,0.05263157894736842
14865,22,54,23,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,452,23,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14866,23,54,24,3,window,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,856,24,vehicle,car,,,['window'],4.705882353,0.125,0.09090909090909091
14868,25,54,26,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,930,26,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14869,26,54,27,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,503,27,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14870,27,54,28,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,804,28,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14871,28,54,29,3,"light, carplate, wheel",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,611,29,vehicle,car,,,"['light', 'carplate', 'wheel']",4.175,0.09375,0.07177033492822966
14872,29,54,30,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,838,30,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14873,30,54,31,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,797,31,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14875,32,54,33,3,"wheels, carplate, window, colour",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,822,33,vehicle,car,,,"['wheel', 'carplate', 'window', 'color']",4.466775599,0.10897435897435898,0.08143939393939394
14876,33,54,34,3,carplate reflection,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,896,34,vehicle,car,,,"['carplate', 'reflection']",4.421052632,0.0625,0.05263157894736842
14877,34,54,35,3,"wheel, window, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,711,35,vehicle,car,,,"['wheel', 'window', 'shape']",4.387254902,0.10897435897435898,0.08143939393939394
14878,35,54,36,3,"wheel, window",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,600,36,vehicle,car,,,"['wheel', 'window']",4.2279411765,0.125,0.09090909090909091
14879,36,54,37,3,"wheel, lights, window",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,692,37,vehicle,car,,,"['wheel', 'light', 'window']",4.351960784333333,0.10416666666666667,0.07814992025518341
14881,38,54,39,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,570,39,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14882,39,54,40,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,505,40,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14883,40,54,41,3,"light, carplate, wheel, colour",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,485,41,vehicle,car,,,"['light', 'carplate', 'wheel', 'color']",4.431481481333333,0.08814102564102565,0.06868022328548644
14884,41,54,42,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,441,42,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14885,42,54,43,3,wheel,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,715,43,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14886,43,54,44,3,carplate,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,857,44,vehicle,car,,,['carplate'],0.0,0.0,0.0
14887,44,54,45,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,542,45,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14888,45,54,46,3,"light, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,848,46,vehicle,car,,,"['light', 'shape']",4.6529411765,0.06971153846153846,0.05756578947368421
14889,46,54,47,3,"wheel, colour",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,842,47,vehicle,car,,,"['wheel', 'color']",4.347222222,0.10096153846153846,0.07670454545454546
14890,47,54,48,3,"wheel, colour, carplate",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,699,48,vehicle,car,,,"['wheel', 'color', 'carplate']",4.347222222,0.10096153846153846,0.07670454545454546
14891,48,54,49,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/054ET2,902,49,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14892,0,55,1,2,"location, window, wheel, light, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,406,1,vehicle,car,,,"['location', 'window', 'wheel', 'light', 'shape']",4.177352941200001,0.10645604395604395,0.07938995215311005
14893,1,55,2,2,"black color, texture, apperance like wheel and window, texture, location",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,344,2,vehicle,car,,,"['black', 'color', 'texture', 'apperance', 'like', 'wheel', 'and', 'window', 'texture', 'location']",3.3637900578888886,0.09363957121310063,0.07185921717171717
14894,2,55,3,2,light and location,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,87,3,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14895,3,55,4,2,"shape, color, wheel, window, location, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,381,4,vehicle,car,,,"['shape', 'color', 'wheel', 'window', 'location', 'texture']",4.047306788166666,0.10393772893772894,0.07821969696969698
14896,4,55,5,2,"shape, sheel window, texture, location",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,342,5,vehicle,car,,,"['shape', 'sheel', 'window', 'texture', 'location']",3.89734907125,0.10542582417582418,0.07897727272727273
14897,5,55,6,2,"light, apperance, color, location, car plate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,49,6,vehicle,car,,,"['light', 'apperance', 'color', 'location', 'car', 'plate']",4.3016666666,0.12145604395604397,0.26120813397129183
14898,6,55,7,2,"texture, wheel, location, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,33,7,vehicle,car,,,"['texture', 'wheel', 'location', 'shape']",3.658378483,0.10542582417582418,0.07897727272727273
14899,7,55,8,2,wheel,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,329,8,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14900,8,55,9,2,light,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,431,9,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14901,9,55,10,2,"wheel, window, shape, texture, location",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,36,10,vehicle,car,,,"['wheel', 'window', 'shape', 'texture', 'location']",3.867879257,0.10934065934065935,0.08136363636363637
14902,10,55,11,2,"wheel, window, location, light, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,171,11,vehicle,car,,,"['wheel', 'window', 'location', 'light', 'shape']",4.177352941200001,0.10645604395604395,0.07938995215311005
14903,11,55,12,2,"light, location texture, color, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,183,12,vehicle,car,,,"['light', 'location', 'texture', 'color', 'shape']",4.0855916752,0.08722527472527472,0.06802631578947368
14904,12,55,13,2,"shape, wheel, car plate, window, shape, location, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,269,13,vehicle,car,,,"['shape', 'wheel', 'car', 'plate', 'window', 'shape', 'location', 'color', 'texture']",4.203179107888889,0.11394993894993893,0.1803030303030303
14905,13,55,14,2,"shape, wheel window, shape, texture, location, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,68,14,vehicle,car,,,"['shape', 'wheel', 'window', 'shape', 'texture', 'location', 'color']",4.141389011714286,0.10007849293563578,0.07597402597402599
14906,14,55,15,2,"color, light, shape, window, car plate, location",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,407,15,vehicle,car,,,"['color', 'light', 'shape', 'window', 'car', 'plate', 'location']",4.417156862714285,0.11560047095761382,0.2084928229665072
14907,15,55,16,2,"shape, wheel, location, apperance, texture, color, window, car plate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,188,16,vehicle,car,,,"['shape', 'wheel', 'location', 'apperance', 'texture', 'color', 'window', 'car', 'plate']",4.14034120225,0.1185782967032967,0.19502840909090907
14908,16,55,17,2,"shape, color, texture, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,327,17,vehicle,car,,,"['shape', 'color', 'texture', 'wheel']",4.1132395939999995,0.0889423076923077,0.06960227272727273
14909,17,55,18,2,wheel and location,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,297,18,vehicle,car,,,"['wheel', 'and', 'location']",2.7302631579999996,0.13392857142857142,0.09545454545454546
