subject_no,Trial_Index_,block,text,block_sequence,block_name,label,image
54,35,3,"two separat objects instead of one, person standing onthem, eachobject much longer thanthe foot on it, all of this in snow",1,prac,skis,skis_30504.png
54,36,3,metllic handle and a metallic head wider than the handle,1,prac,spoon,spoon_248314.png
54,37,3,"wider bottom, narrower top, eater init, flowwr in it",1,prac,vase,vase_376478.png
54,38,3,"gun shape, hole for air",1,prac,hair drier,hair drier_178028.png
54,39,3,"four legs, animal features like eyes, ears, nose, little hump of front back, loose skin hanging from neck",1,prac,cow,cow_545958.png
54,40,3,"looks like seat with back support, longer than what one person needs",1,prac,bench,bench_350607.png
55,1,3,"computers tools , type words",1,prac,keyboard,keyboard_66635.png
55,2,3,to cut things,1,prac,scissors,scissors_340930.png
55,3,3,we put bread inside it and make toast,1,prac,toaster,toaster_232348.png
55,4,3,use to heat food fastly,1,prac,microwave,microwave_207538.png
55,5,3,"usually with three colour, see it on street",1,prac,traffic light,traffic light_133087.png
55,6,3,"made of paper, bring us knowledge",1,prac,book,book_167159.png
55,7,3,transport in sky,1,prac,airplane,airplane_338325.png
55,8,3,"animal, brown colour or white colour, big size",1,prac,bear,bear_519611.png
55,9,3,human,1,prac,person,person_562243.png
55,10,3,big size car,1,prac,truck,truck_295420.png
55,11,3,"transport, small, usually with 4 seats",1,prac,car,car_227511.png
55,12,3,"electrical devices, put bread on it",1,prac,toaster,toaster_453302.png
55,13,3,long chair in park,1,prac,bench,bench_350607.png
55,14,3,"use to eat rice, drink spoon",1,prac,spoon,spoon_248314.png
55,15,3,use to see what time,1,prac,clock,clock_164363.png
55,16,3,"fruit, like a ball, a colour",1,prac,orange,orange_386277.png
55,17,3,we put it on hands to play ball games,1,prac,baseball glove,baseball glove_162415.png
55,18,3,"aniaml , long leck",1,prac,giraffe,giraffe_287545.png
55,19,3,"in the street, use to count parking fee",1,prac,parking meter,parking meter_568147.png
55,20,3,"we stand on it, with 4 whells",1,prac,skateboard,skateboard_229553.png
55,21,3,"on street, light in red or green",1,prac,traffic light,traffic light_453841.png
55,22,3,we put it on our foot when skilling,1,prac,skis,skis_30504.png
55,23,3,"food , sofe , sweet, need to bake",1,prac,cake,cake_119677.png
55,24,3,"container, round, ",1,prac,bowl,bowl_205834.png
55,25,3,where water go out,1,prac,sink,sink_466085.png
55,26,3,"animal, lomg leck",1,prac,giraffe,giraffe_289659.png
55,27,3,"animal, word hard, strong",1,prac,cow,cow_545958.png
55,28,3,we stand on it to play on the snow,1,prac,snowboard,snowboard_425906.png
55,29,3,"we use it when we sport, round",1,prac,sports ball,sports ball_60102.png
55,30,3,"we play it in the park, we fly it to sky",1,prac,kite,kite_405279.png
55,31,3,"tell us time, circle",1,prac,clock,clock_60363.png
55,32,3,use to dry hair,1,prac,hair drier,hair drier_178028.png
55,33,3,"small electrical devices , multfunctionl",1,prac,cell phone,cell phone_480212.png
55,34,3,"usually men wear on it, long",1,prac,tie,tie_244496.png
55,35,3,use to clear tooth,1,prac,toothbrush,toothbrush_218439.png
55,36,3,"we sit on it, made of wood",1,prac,chair,chair_81061.png
55,37,3,"animals, horse, black and white",1,prac,zebra,zebra_491613.png
55,38,3,"computer, portable",1,prac,laptop,laptop_360951.png
55,39,3,"container, put flower on it",1,prac,vase,vase_376478.png
55,40,3,"fruit, a colour, like a ball",1,prac,orange,orange_50679.png
56,1,3,a brownish black animal with four limbs and a long neck part with small horns on its head ,1,prac,cow,cow_545958.png
56,2,3,some letters on a rectangular thing that resembles writing tools for digital devices,1,prac,keyboard,keyboard_66635.png
56,3,3,a long metalic thing with one end being larger and resembles a bowl to hold liquid or large amount of items,1,prac,spoon,spoon_248314.png
56,4,3,a circular object with 1 to 12 on it and two long sticks that show two different pointing directions ,1,prac,clock,clock_60363.png
56,5,3,a piece of softish yellow spongey piece of food on a plate ,1,prac,cake,cake_119677.png
56,6,3,a wooden item with four sticks supporting it and a back to lean on and a flat surface for someone to sit on ,1,prac,chair,chair_81061.png
56,7,3,a round fruit with a lot of poles on its surface and has a vibrant redish-yellow colour ,1,prac,orange,orange_50679.png
56,8,3,"a round item with roman numbers from 1 to 12 on it and a mini circular item on it that resembles itself, two long sticks pointing in different directions",1,prac,clock,clock_164363.png
56,9,3,a metalic thing attached to power socket and a handle on the side to push down and two slots at the top for two long thin items to be fitted into,1,prac,toaster,toaster_232348.png
56,10,3,"a rectangular black item with three lights on it, one of red, one of yellow and one of green. only one lights up at a time ",1,prac,traffic light,traffic light_133087.png
56,11,3,an animal looks like a horse but with black and white interchanging strips ,1,prac,zebra,zebra_491613.png
56,12,3,a black box like item at the top of a metal rod with a display on it that would show some words and a slot that allows coins to be placed ,1,prac,parking meter,parking meter_568147.png
56,13,3,an yellowish fruit that is hanging on a tree with a lot of pores on it ,1,prac,orange,orange_386277.png
56,14,3,"a animal with two eyes, one nose, one mouth and fully clothed with a high technological invented item made with metal and glass on its face, high intelligence",1,prac,person,person_562243.png
56,15,3,a metallice item attached to power with a handle on the side to be pushed down and long thin slots on the top for bread to be placed,1,prac,toaster,toaster_453302.png
56,16,3,an animal with brown and white football like pattern and long neck and is two to three times taller than humans ,1,prac,giraffe,giraffe_287545.png
56,17,3,a rectangular item with words on it and has papers inside it,1,prac,book,book_167159.png
56,18,3,a rectangular item that shows a lot of square icons on it and allows phoning others ,1,prac,cell phone,cell phone_480212.png
56,19,3,a rectangular item that is shaped with a back and a bottom with four sticks under the bottom at the corner ,1,prac,bench,bench_350607.png
56,20,3,a flat piece of rounded-end rectangular made with metal and has vibrant/interesting pattern at the bottom and a person on top of it fully clothed in winter clothing ,1,prac,snowboard,snowboard_425906.png
56,21,3,a long neck creature with brown and yellowish white strips on its body,1,prac,giraffe,giraffe_289659.png
56,22,3,two pieces of long thin flat metal pieces that are each attached on a person fully clothed in winter clothes and holding two long sticks in the snow ,1,prac,skis,skis_30504.png
56,23,3,a metallic round item with sides high enough for the interior to hold liquid ,1,prac,bowl,bowl_205834.png
56,24,3,a four wheeled item with a driver part at the front and a long rectangular large container at the back ,1,prac,truck,truck_295420.png
56,25,3,a long plastic thing that a person is hold and putting in his mouth having contact with his teeth,1,prac,toothbrush,toothbrush_218439.png
56,26,3,a long red piece of fabric that a person ties around his neck and the end spans from the neck to the belt ,1,prac,tie,tie_244496.png
56,27,3,a four wheeled item with a series of numbers at the back and two lights at the two sides and two doors on each side and windows around it ,1,prac,car,car_227511.png
56,28,3,"a white thing with a hole through it, container with sides rising up allowing liquid to build up",1,prac,sink,sink_466085.png
56,29,3,a rectangular black item hanging in the sky with a bright red light at the top of the black item ,1,prac,traffic light,traffic light_453841.png
56,30,3,an unknown flying item in the sky with two strings seemingly attached to it causing the item to present in a curved shape,1,prac,kite,kite_405279.png
56,31,3,"a rectangular white box with a handle at the front on the door and the door has a black slightly transparent window and next to the door, there is a list of numbers and buttons ",1,prac,microwave,microwave_207538.png
56,32,3,a long item with two loops at its end ,1,prac,scissors,scissors_340930.png
56,33,3,"attached to a wall of a luxurious hotel room, with long curly wire and a outlet of round cylindrical shape ",1,prac,hair drier,hair drier_178028.png
56,34,3,a sphere with patterns on it and two men dressed in sports clothes that are fighting for it ,1,prac,sports ball,sports ball_60102.png
56,35,3,"a flower in water is in this container, made of glass and has a slightly large bottom with a long narrower neck ",1,prac,vase,vase_376478.png
56,36,3,"an animal covered in fur, with big mouth and sharp teeths, big furry feet, small eyes, small ears, with a lot of fat at its belly area, slightly darker shade at its mouth area",1,prac,bear,bear_519611.png
56,37,3,a book like digital device with keyboard attached to its flat on the surface bottom part and a extension of display screen on itself ,1,prac,laptop,laptop_360951.png
56,38,3,a flat piece of wood with four wheels attached to it and a human in protective gear falling from it while standing on it ,1,prac,skateboard,skateboard_229553.png
56,39,3,"in the air, a long metallic item that looks like a big bird,",1,prac,airplane,airplane_338325.png
56,40,3,a leather item that one wears on a hand and has a long connected hand like look ,1,prac,baseball glove,baseball glove_162415.png
57,1,3,heat your bread,1,prac,toaster,toaster_453302.png
57,2,3,"sweet, eaten during birthday",1,prac,cake,cake_119677.png
57,3,3,conatins knowlge,1,prac,book,book_167159.png
57,4,3,name of a fruit and a color,1,prac,orange,orange_50679.png
57,5,3,something to eat and drink soup,1,prac,spoon,spoon_248314.png
57,6,3,"long neck, animal, safari",1,prac,giraffe,giraffe_287545.png
57,7,3,"pay for your car , parking",1,prac,parking meter,parking meter_568147.png
57,8,3,no 9 in canto.steak,1,prac,cow,cow_545958.png
57,9,3,"4 wheel, carry people, travel",1,prac,car,car_227511.png
57,10,3,to stop vehicles from moving or going,1,prac,traffic light,traffic light_453841.png
57,11,3,to stop vehicles from moving,1,prac,traffic light,traffic light_133087.png
57,12,3,place to wash our dishes,1,prac,sink,sink_466085.png
57,13,3,"light, fly in the sky, strings",1,prac,kite,kite_405279.png
57,14,3,"to keep track of time, old , circular, big",1,prac,clock,clock_60363.png
57,15,3,"light, used to do most of our work nowaays",1,prac,laptop,laptop_360951.png
57,16,3,hollow hemisphere object,1,prac,bowl,bowl_205834.png
57,17,3,"lots of buttons to press , typing ",1,prac,keyboard,keyboard_66635.png
57,18,3,sit on,1,prac,chair,chair_81061.png
57,19,3,"sharp, used to cut , unnique shape",1,prac,scissors,scissors_340930.png
57,20,3,"boxy , in kitchen , reheat food",1,prac,microwave,microwave_207538.png
57,21,3,"black and white strips , animal, safari",1,prac,zebra,zebra_491613.png
57,22,3,heat bread,1,prac,toaster,toaster_232348.png
57,23,3,"wheels. board, tont hawk",1,prac,skateboard,skateboard_229553.png
57,24,3,"clean your teeth, washroom , white teeth",1,prac,toothbrush,toothbrush_218439.png
57,25,3,"scary, animals big , brown and white",1,prac,bear,bear_519611.png
57,26,3,"to catcha ball while protecting hand, ",1,prac,baseball glove,baseball glove_162415.png
57,27,3,"a piece of cloth arunf your neck, formal",1,prac,tie,tie_244496.png
57,28,3,"drying your hair, electirc, socket",1,prac,hair drier,hair drier_178028.png
57,29,3,"call and text people, small, fit in pocket",1,prac,cell phone,cell phone_480212.png
57,30,3,"circualr object soft, sports",1,prac,sports ball,sports ball_60102.png
57,31,3,to put flowers on top of it,1,prac,vase,vase_376478.png
57,32,3,"keep record of time, old, circular",1,prac,clock,clock_164363.png
57,33,3,"snow, sliding ",1,prac,skis,skis_30504.png
57,34,3,color fruit ,1,prac,orange,orange_386277.png
57,35,3,"slifing in snow, big board, sport",1,prac,snowboard,snowboard_425906.png
57,36,3,"place to sit in , a long object",1,prac,bench,bench_350607.png
57,37,3,"ong neck, safari, animal",1,prac,giraffe,giraffe_289659.png
57,38,3,"lots of wheels, used for delivery, cant fly",1,prac,truck,truck_295420.png
57,39,3,"fly in air, has mechanical looking wings to ",1,prac,airplane,airplane_338325.png
57,40,3,you and me,1,prac,person,person_562243.png
58,1,3,black and white horse,1,prac,zebra,zebra_491613.png
58,2,3,a plain used on the snow,1,prac,snowboard,snowboard_425906.png
58,3,3,cooker with two places to put bread,1,prac,toaster,toaster_232348.png
58,4,3,artificial flying,1,prac,kite,kite_405279.png
58,5,3,device with a screen and buttons,1,prac,cell phone,cell phone_480212.png
58,6,3,"round container, metal",1,prac,bowl,bowl_205834.png
58,7,3,"container to drain water, made of china",1,prac,sink,sink_466085.png
58,8,3,"indicator of time, with two or three hands",1,prac,clock,clock_164363.png
58,9,3,"round fruit, light red peel",1,prac,orange,orange_50679.png
58,10,3,"device indicating time, with two hands",1,prac,clock,clock_60363.png
58,11,3,"metal, four wheels, on the road",1,prac,car,car_227511.png
58,12,3,a long seat,1,prac,bench,bench_350607.png
58,13,3,"food made of flour, yellow",1,prac,cake,cake_119677.png
58,14,3,aircraft with two fixed wings,1,prac,airplane,airplane_338325.png
58,15,3,"on the street, a red light",1,prac,traffic light,traffic light_453841.png
58,16,3,a seat with four legs and a back,1,prac,chair,chair_81061.png
58,17,3,tall yellow animal with long neck,1,prac,giraffe,giraffe_287545.png
58,18,3,"buttons on a plain, used with a screen",1,prac,keyboard,keyboard_66635.png
58,19,3,small computer with a screen and a keyboard,1,prac,laptop,laptop_360951.png
58,20,3,large vehicle with carrying a big case,1,prac,truck,truck_295420.png
58,21,3,"four leg animal with two corns, strong",1,prac,cow,cow_545958.png
58,22,3,two plains to move on snow,1,prac,skis,skis_30504.png
58,23,3,"circle handles, two parts",1,prac,scissors,scissors_340930.png
58,24,3,"timer on the street, indicating price",1,prac,parking meter,parking meter_568147.png
58,25,3,"cooker like a case, with a door and a panel, white",1,prac,microwave,microwave_207538.png
58,26,3,"standing creature, wearing cloths",1,prac,person,person_562243.png
58,27,3,plain with four wheels to stand on,1,prac,skateboard,skateboard_229553.png
58,28,3,"a fan with a handle, linked by a wire to the socket",1,prac,hair drier,hair drier_178028.png
58,29,3,"used to clean the teeth, with a long handle",1,prac,toothbrush,toothbrush_218439.png
58,30,3,tall yellow animal with a long neck,1,prac,giraffe,giraffe_289659.png
58,31,3,rectangular peper made thing,1,prac,book,book_167159.png
58,32,3,"round fruit, yellow peel",1,prac,orange,orange_386277.png
58,33,3,"big equipment with a shape of hand, thick",1,prac,baseball glove,baseball glove_162415.png
58,34,3,"fierce, four legs, large, furry",1,prac,bear,bear_519611.png
58,35,3,"round thing, chased on the stadium",1,prac,sports ball,sports ball_60102.png
58,36,3,"by the street, three covered lights, red one is on",1,prac,traffic light,traffic light_133087.png
58,37,3,glass container for flower,1,prac,vase,vase_376478.png
58,38,3,"long handle, curve plain, metal",1,prac,spoon,spoon_248314.png
58,39,3,"quasi rectangular, in the kitchen, with a switch",1,prac,toaster,toaster_453302.png
58,40,3,"worn on the neck, colourful. long",1,prac,tie,tie_244496.png
59,1,3,a long chair for people to sit there,1,prac,bench,bench_350607.png
59,2,3,a round container which can contain things,1,prac,bowl,bowl_205834.png
59,3,3,"lights for maintaining traffic,including  red, green and yellow lights",1,prac,traffic light,traffic light_133087.png
59,4,3,a red light to tell people to stop ,1,prac,traffic light,traffic light_453841.png
59,5,3,an animal with four legs and a tail,1,prac,cow,cow_545958.png
59,6,3,a bottle which contains flowers,1,prac,vase,vase_376478.png
59,7,3,a square device which have lots of functions,1,prac,cell phone,cell phone_480212.png
59,8,3,a kind of  paper-made thing which can fly in the sky,1,prac,kite,kite_405279.png
59,9,3,a round and orange fruit,1,prac,orange,orange_50679.png
59,10,3,a round thing which has two arms to tell people time,1,prac,clock,clock_60363.png
59,11,3,two  long sticks used to walk on the snow,1,prac,skis,skis_30504.png
59,12,3,a handle for people to hold,1,prac,scissors,scissors_340930.png
59,13,3,a big glove which can hold baseballs ,1,prac,baseball glove,baseball glove_162415.png
59,14,3,a kind of horse which are black and white,1,prac,zebra,zebra_491613.png
59,15,3,it can be used to eat food,1,prac,spoon,spoon_248314.png
59,16,3,"it can be used to dry our hair, and it has a handle and a mouth for  wind",1,prac,hair drier,hair drier_178028.png
59,17,3,an animal which has four legs and it is strong,1,prac,bear,bear_519611.png
59,18,3,a kind of big vechicle which can contain lots of things,1,prac,truck,truck_295420.png
59,19,3,an animal which has long necks,1,prac,giraffe,giraffe_287545.png
59,20,3,a square device to type words,1,prac,keyboard,keyboard_66635.png
59,21,3,an round orange fruit,1,prac,orange,orange_386277.png
59,22,3,"a man with two eyes, one nose and one mouth",1,prac,person,person_562243.png
59,23,3,a square device used to heat food,1,prac,microwave,microwave_207538.png
59,24,3,a round thing which can be kicked,1,prac,sports ball,sports ball_60102.png
59,25,3,a device which can contain water,1,prac,sink,sink_466085.png
59,26,3,a long thing weard by people on the neck ,1,prac,tie,tie_244496.png
59,27,3,a square thing which contain some stories,1,prac,book,book_167159.png
59,28,3,a device for toasting bread,1,prac,toaster,toaster_453302.png
59,29,3,a transportation which can fly in the air,1,prac,airplane,airplane_338325.png
59,30,3,a thing used to brush tooth,1,prac,toothbrush,toothbrush_218439.png
59,31,3,an animal which has long necks,1,prac,giraffe,giraffe_289659.png
59,32,3,a round thing which has two arms to tell us the time,1,prac,clock,clock_164363.png
59,33,3,a device for bread tostating,1,prac,toaster,toaster_232348.png
59,34,3,a symbol for parking position,1,prac,parking meter,parking meter_568147.png
59,35,3,a transportation which has four wheels,1,prac,car,car_227511.png
59,36,3,"a long, thin board which can be used to slip",1,prac,skateboard,skateboard_229553.png
59,37,3,a kind of computer which is convenient for taking,1,prac,laptop,laptop_360951.png
59,38,3,a kind of board which can be used to slip on snow,1,prac,snowboard,snowboard_425906.png
59,39,3,"people can sit on it, and it has four legs",1,prac,chair,chair_81061.png
59,40,3,a piece of food that looks delicious,1,prac,cake,cake_119677.png
60,1,3,a fruit with orange color and it is sweet,1,prac,orange,orange_386277.png
60,2,3,a object for people to sit,1,prac,chair,chair_81061.png
60,3,3,something like chair and it is a bit longer,1,prac,bench,bench_350607.png
60,4,3,a huge animal and they produce milk,1,prac,cow,cow_545958.png
60,5,3,we can use it to call other people and watch youtube,1,prac,cell phone,cell phone_480212.png
60,6,3,we can drive it or using it to travel to other palces,1,prac,car,car_227511.png
60,7,3,we can use it to cut paper,1,prac,scissors,scissors_340930.png
60,8,3,"it is similar to computer, but in a small size",1,prac,laptop,laptop_360951.png
60,9,3,we can use it to know what time is it,1,prac,clock,clock_164363.png
60,10,3,use to walk on the snow and it is long,1,prac,skis,skis_30504.png
60,11,3,we use they to wash our plant or hands,1,prac,sink,sink_466085.png
60,12,3,it  is long and mainly make by wood ,1,prac,skateboard,skateboard_229553.png
60,13,3,"human, like you and i",1,prac,person,person_562243.png
60,14,3,something can let you paly on the snow,1,prac,snowboard,snowboard_425906.png
60,15,3,we can learn different knowlegd from book,1,prac,book,book_167159.png
60,16,3,"a talk , large size car",1,prac,truck,truck_295420.png
60,17,3,use to vbrush your teeth,1,prac,toothbrush,toothbrush_218439.png
60,18,3,have a handle and some wind will get out from it,1,prac,hair drier,hair drier_178028.png
60,19,3,a bottle for placing plants,1,prac,vase,vase_376478.png
60,20,3,give traffic direction and the light cam be re green dand yellow,1,prac,traffic light,traffic light_453841.png
60,21,3,can fly in the sky make of difernt metirals ,1,prac,kite,kite_405279.png
60,22,3,is can be seem as a sign if the traffic ligt is red so you cannit get over the dtree,1,prac,traffic light,traffic light_133087.png
60,23,3,use it to hold a baseball cam protect yout hand,1,prac,baseball glove,baseball glove_162415.png
60,24,3,use for typinmg have numbers and capita; a toz on ot,1,prac,keyboard,keyboard_66635.png
60,25,3,show you the time and hace nubers on it,1,prac,clock,clock_60363.png
60,26,3,rouned shepe and use them to eat \,1,prac,bowl,bowl_205834.png
60,27,3,animal with long leg and eat grass\\,1,prac,giraffe,giraffe_289659.png
60,28,3,use to eat rice mainly make og metal,1,prac,spoon,spoon_248314.png
60,29,3,use to make a totse and it is contain electic\\,1,prac,toaster,toaster_232348.png
60,30,3,aminal with small eye long tail brwon in color\,1,prac,giraffe,giraffe_287545.png
60,31,3,like a box contin electricity and it can heat your food ,1,prac,microwave,microwave_207538.png
60,32,3,it is a ball AND use for sport doing excersie,1,prac,sports ball,sports ball_60102.png
60,33,3,dor make toaast make the toas more crispy,1,prac,toaster,toaster_453302.png
60,34,3,a big anmina; cam be white brown and black with feathuer \,1,prac,bear,bear_519611.png
60,35,3,dresse up with it when your ar in a formal suituation and malke man will use it ,1,prac,tie,tie_244496.png
60,36,3,anminal with white and black color ,1,prac,zebra,zebra_491613.png
60,37,3,a fruit whch is juic y and sweet vitaman c ,1,prac,orange,orange_50679.png
60,38,3,use for counting the parking hours\,1,prac,parking meter,parking meter_568147.png
60,39,3,food make with suger egge cream taste good because it is sweet ,1,prac,cake,cake_119677.png
60,40,3,it can take people travle aroung te world and it can fly in the sky,1,prac,airplane,airplane_338325.png
61,1,3,a small box with many advance technology invested in it ,1,prac,cell phone,cell phone_480212.png
61,2,3,a board with four wheels where you can practise tricks on it or just roll,1,prac,skateboard,skateboard_229553.png
61,3,3,a round 3d thing which is kicked by people,1,prac,sports ball,sports ball_60102.png
61,4,3,a hand sized stick that you use to clean your mouth,1,prac,toothbrush,toothbrush_218439.png
61,5,3,you form words by touching different parts of it and input it into a computer,1,prac,keyboard,keyboard_66635.png
61,6,3,a thing that you can hold. it is gun shaped but it dry your hair,1,prac,hair drier,hair drier_178028.png
61,7,3,an animal with four legs and grey skin,1,prac,cow,cow_545958.png
61,8,3,an orange hair walking creature in a red suit  and tie,1,prac,person,person_562243.png
61,9,3,long and thin board that can be stepped on the snow and help people slide. it is orange and white in this picture,1,prac,skis,skis_30504.png
61,10,3,a sign that tell you to stop driving your car and let the people walk first,1,prac,traffic light,traffic light_133087.png
61,11,3,help you cut things. you use it with two of your five fingers,1,prac,scissors,scissors_340930.png
61,12,3,long neck animal with squares over their body,1,prac,giraffe,giraffe_287545.png
61,13,3,red thing that hang on your shirt,1,prac,tie,tie_244496.png
61,14,3,water goes into it,1,prac,sink,sink_466085.png
61,15,3,there are 12 numbers and with three strings. it tells you the time,1,prac,clock,clock_164363.png
61,16,3,huge mechanic bird with two wings that carry humans  in the sky,1,prac,airplane,airplane_338325.png
61,17,3,a rectangle with cover,1,prac,book,book_167159.png
61,18,3,a curved inflatible object that fly in the sky with the help of  strong wind,1,prac,kite,kite_405279.png
61,19,3,two strings to identify the time ,1,prac,clock,clock_60363.png
61,20,3,red in colour to tell you to stop driing your car,1,prac,traffic light,traffic light_453841.png
61,21,3,metal circle part to help you eat,1,prac,spoon,spoon_248314.png
61,22,3,a long thin board without wheels that you can use in the snow,1,prac,snowboard,snowboard_425906.png
61,23,3,it is the combination of two colors which are yllow and red and it is citris,1,prac,orange,orange_386277.png
61,24,3,"different layers and the middle one is made of bread. yu,,y",1,prac,cake,cake_119677.png
61,25,3,a wooden sofa like object that you sit on,1,prac,chair,chair_81061.png
61,26,3,a thick hand like object that wrap around your fingers and palm,1,prac,baseball glove,baseball glove_162415.png
61,27,3,a fruit on the ground,1,prac,orange,orange_50679.png
61,28,3,a transparent bowl that holds flowers,1,prac,vase,vase_376478.png
61,29,3,a long necked animal with squares over its body,1,prac,giraffe,giraffe_289659.png
61,30,3,a metal thing where you can store water in it ,1,prac,bowl,bowl_205834.png
61,31,3,you input information using keyboard and it include a screen to display the info you typed,1,prac,laptop,laptop_360951.png
61,32,3,animal with four legs and black and white strips intertwinning with each other,1,prac,zebra,zebra_491613.png
61,33,3,a box with multiple button to control the extent of heating your food up,1,prac,microwave,microwave_207538.png
61,34,3,a metal thing tht have swtiches on it to toast your bread,1,prac,toaster,toaster_232348.png
61,35,3,a white  creature with four legs and sharp teeth,1,prac,bear,bear_519611.png
61,36,3,four wheel big car,1,prac,truck,truck_295420.png
61,37,3,a machine with switches to help you toast your bread,1,prac,toaster,toaster_453302.png
61,38,3,four wheels moving box,1,prac,car,car_227511.png
61,39,3,colourful four legs resting long chair,1,prac,bench,bench_350607.png
61,40,3,a small box that count time,1,prac,parking meter,parking meter_568147.png
1,1,4,let water flow away,1,prac,sink,sink_51598.png
1,2,4,white and blue,1,prac,sports ball,sports ball_22935.png
1,3,4,faster than cycle ,1,prac,motorcycle,motorcycle_499622.png
1,4,4,eaisily handed with people and used to contact ,1,prac,cell phone,cell phone_396729.png
1,5,4,solve the physical needs(pee),1,prac,toilet,toilet_42276.png
1,6,4,brush the teeth,1,prac,toothbrush,toothbrush_160666.png
1,7,4,"red backgournd and white word, meaning STOP",1,prac,stop sign,stop sign_100283.png
1,8,4,cut the whole stuff into two,1,prac,knife,knife_227985.png
1,9,4,"living room, rest ",1,prac,couch,couch_29596.png
1,10,4,long chair in the park,1,prac,bench,bench_310072.png
1,11,4,for sleep,1,prac,bed,bed_468245.png
1,12,4,container for liduid,1,prac,cup,cup_323151.png
1,13,4,hit the ball,1,prac,baseball bat,baseball bat_270474.png
1,14,4,meaning STOP,1,prac,stop sign,stop sign_724.png
1,15,4,white and fluffy,1,prac,sheep,sheep_278353.png
1,16,4,super sweet,1,prac,donut,donut_109798.png
1,17,4,chocolate flavor ,1,prac,donut,donut_148957.png
1,18,4,yellow,1,prac,banana,banana_290619.png
1,19,4,utilise to get a spcific food,1,prac,fork,fork_250766.png
1,20,4,"long norse, huge size, 2 long teeth",1,prac,elephant,elephant_83113.png
1,21,4,hit the tennis',1,prac,tennis racket,tennis racket_270908.png
1,22,4,transporattion for long distance ,1,prac,train,train_90155.png
1,23,4,control remotely,1,prac,remote,remote_476810.png
1,24,4,falying n the sky and small,1,prac,bird,bird_100489.png
1,25,4,near the kitchen ,1,prac,dining table,dining table_480122.png
1,26,4,to sit and a component for the table,1,prac,chair,chair_190236.png
1,27,4,transporattion fast sppeed for short distance,1,prac,car,car_310072.png
1,28,4,"small, white",1,prac,bird,bird_404568.png
1,29,4,"active, cute",1,prac,dog,dog_357459.png
1,30,4,green veg,1,prac,broccoli,broccoli_61658.png
1,31,4,good for eye,1,prac,carrot,carrot_287667.png
1,32,4,fluffy,1,prac,sheep,sheep_410428.png
1,33,4,display screening ,1,prac,tv,tv_104666.png
1,34,4,"red, circ;e ",1,prac,frisbee,frisbee_139872.png
1,35,4,eco--friendly transporattaion for short distance,1,prac,bicycle,bicycle_203317.png
1,36,4,save the fire,1,prac,fire hydrant,fire hydrant_344909.png
1,37,4,container for food,1,prac,bowl,bowl_578871.png
1,38,4,surfying on the water,1,prac,surfboard,surfboard_52507.png
1,39,4,light lunck.,1,prac,sandwich,sandwich_465430.png
1,40,4,click the target,1,prac,mouse,mouse_513688.png
2,1,4,a entertainment tool for riding on the sea,1,prac,surfboard,surfboard_52507.png
2,2,4,a animal flying in the sky,1,prac,bird,bird_404568.png
2,3,4,a animal common in households which can bark,1,prac,dog,dog_357459.png
2,4,4,a vega in green and bomb shape,1,prac,broccoli,broccoli_61658.png
2,5,4,a vichele for commutation by human,1,prac,car,car_310072.png
2,6,4,a animal in the sky ,1,prac,bird,bird_100489.png
2,7,4,"a animal with long nose, big ears ",1,prac,elephant,elephant_83113.png
2,8,4,a thing people can sit on,1,prac,chair,chair_190236.png
2,9,4,"a entertainment tool for playing with dogs, throw it and dogs will pick it up with their mouths",1,prac,frisbee,frisbee_139872.png
2,10,4,a table for food and eating,1,prac,dining table,dining table_480122.png
2,11,4,a fruit in yellow cover and bell-shaped,1,prac,banana,banana_290619.png
2,12,4,a tool for kicking the baseball,1,prac,baseball bat,baseball bat_270474.png
2,13,4,a thing like a long chair,1,prac,bench,bench_310072.png
2,14,4,a vichele on the railway to carry passengers or goods,1,prac,train,train_90155.png
2,15,4,a thing in street to prevent fire incidents,1,prac,fire hydrant,fire hydrant_344909.png
2,16,4,a kind of food like a ring with sth topping on it,1,prac,donut,donut_109798.png
2,17,4,a thing for controlling sth remotely,1,prac,remote,remote_476810.png
2,18,4,a sign saying stop,1,prac,stop sign,stop sign_724.png
2,19,4,a kind of food similar to bread but ring-shape,1,prac,donut,donut_148957.png
2,20,4,a mental tool for sticking food up,1,prac,fork,fork_250766.png
2,21,4,a tool paired with computer to locate ,1,prac,mouse,mouse_513688.png
2,22,4,a structure like a basin usually in the bathroom,1,prac,sink,sink_51598.png
2,23,4,a thing people sleep or rest on it,1,prac,bed,bed_468245.png
2,24,4,two piece of bread with sth between them,1,prac,sandwich,sandwich_465430.png
2,25,4,a thing for dealing with personal output,1,prac,toilet,toilet_42276.png
2,26,4,a animal for colleting their wool,1,prac,sheep,sheep_278353.png
2,27,4,a animal for collecting wool on the grassland,1,prac,sheep,sheep_410428.png
2,28,4,a sofa like sitting,1,prac,couch,couch_29596.png
2,29,4,a household appliance for watching programs,1,prac,tv,tv_104666.png
2,30,4,a container for liquid,1,prac,cup,cup_323151.png
2,31,4,a tool for hitting the tennis ball,1,prac,tennis racket,tennis racket_270908.png
2,32,4,a tool for communication and it's small and light enought to be portable,1,prac,cell phone,cell phone_396729.png
2,33,4,a brush especialy for tooth,1,prac,toothbrush,toothbrush_160666.png
2,34,4,a thing like a bike but comsumes fuel,1,prac,motorcycle,motorcycle_499622.png
